after load_pe
    PC:  5368770007 -> 5368770450, op->size=32, di->imm.addr=437 ; disp=0, dispSize=0
    PC:  5368770017 -> 5368770121, op->size=8, di->imm.addr=102 ; disp=0, dispSize=0
    PC:  5368770030 -> 5368770245, op->size=32, di->imm.addr=209 ; disp=0, dispSize=0
    PC:  5368770060 -> 5368770181, op->size=8, di->imm.addr=119 ; disp=0, dispSize=0
    PC:  5368770069 -> 5368769920, op->size=32, di->imm.addr=-154 ; disp=0, dispSize=0
    PC:  5368770077 -> 5368769993, op->size=8, di->imm.addr=-86 ; disp=0, dispSize=0
    PC:  5368770117 -> 5368770181, op->size=8, di->imm.addr=62 ; disp=0, dispSize=0
    PC:  5368770119 -> 5368769993, op->size=8, di->imm.addr=-128 ; disp=0, dispSize=0
    PC:  5368770132 -> 5368770174, op->size=8, di->imm.addr=40 ; disp=0, dispSize=0
    PC:  5368770168 -> 5368770019, op->size=32, di->imm.addr=-155 ; disp=0, dispSize=0
    PC:  5368770201 -> 5368770226, op->size=8, di->imm.addr=23 ; disp=0, dispSize=0
    PC:  5368770213 -> 5368770226, op->size=8, di->imm.addr=11 ; disp=0, dispSize=0
    PC:  5368770229 -> 5368823191, op->size=32, di->imm.addr=52956 ; disp=0, dispSize=0
    PC:  5368770240 -> 5368769624, op->size=32, di->imm.addr=-621 ; disp=0, dispSize=0
    PC:  5368770270 -> 5368770321, op->size=8, di->imm.addr=49 ; disp=0, dispSize=0
    PC:  5368770287 -> 5368770314, op->size=8, di->imm.addr=25 ; disp=0, dispSize=0
    PC:  5368770308 -> 5368770036, op->size=32, di->imm.addr=-278 ; disp=0, dispSize=0
    PC:  5368770336 -> 5368770043, op->size=32, di->imm.addr=-299 ; disp=0, dispSize=0
    PC:  5368770346 -> 5368770181, op->size=32, di->imm.addr=-171 ; disp=0, dispSize=0
    PC:  5368770352 -> 5368770043, op->size=32, di->imm.addr=-314 ; disp=0, dispSize=0
    PC:  5368770357 -> 5368771456, op->size=32, di->imm.addr=1094 ; disp=0, dispSize=0
    PC:  5368770369 -> 5368769319, op->size=32, di->imm.addr=-1055 ; disp=0, dispSize=0
    PC:  5368770376 -> 5368822969, op->size=32, di->imm.addr=52587 ; disp=0, dispSize=0
    PC:  5368770393 -> 5368771360, op->size=32, di->imm.addr=962 ; disp=0, dispSize=0
    PC:  5368770401 -> 5368769357, op->size=32, di->imm.addr=-1049 ; disp=0, dispSize=0
    PC:  5368770413 -> 5368823096, op->size=32, di->imm.addr=52677 ; disp=0, dispSize=0
    PC:  5368770430 -> 5368771360, op->size=32, di->imm.addr=925 ; disp=0, dispSize=0
    PC:  5368770445 -> 5368769967, op->size=32, di->imm.addr=-483 ; disp=0, dispSize=0
    PC:  5368770462 -> 5368770013, op->size=32, di->imm.addr=-454 ; disp=0, dispSize=0
    PC:  5368770467 -> 5368771360, op->size=32, di->imm.addr=888 ; disp=0, dispSize=0
    PC:  5368770479 -> 5368770514, op->size=8, di->imm.addr=33 ; disp=0, dispSize=0
    PC:  5368770492 -> 5368770504, op->size=8, di->imm.addr=10 ; disp=0, dispSize=0
    PC:  5368770498 -> 5368770804, op->size=32, di->imm.addr=300 ; disp=0, dispSize=0
    PC:  5368770504 -> 5368781224, op->size=32, di->imm.addr=10715 ; disp=0, dispSize=0
    PC:  5368770509 -> 5368769615, op->size=32, di->imm.addr=-899 ; disp=0, dispSize=0
    PC:  5368770526 -> 5368771360, op->size=32, di->imm.addr=829 ; disp=0, dispSize=0
    PC:  5368770537 -> 5368770481, op->size=8, di->imm.addr=-58 ; disp=0, dispSize=0
    PC:  5368770539 -> 5368771456, op->size=32, di->imm.addr=912 ; disp=0, dispSize=0
    PC:  5368770551 -> 5368769930, op->size=32, di->imm.addr=-626 ; disp=0, dispSize=0
    PC:  5368770559 -> 5368769418, op->size=32, di->imm.addr=-1147 ; disp=0, dispSize=0
    PC:  5368770565 -> 5368769376, op->size=32, di->imm.addr=-1194 ; disp=0, dispSize=0
    PC:  5368770570 -> 5368771456, op->size=32, di->imm.addr=881 ; disp=0, dispSize=0
    PC:  5368770582 -> 5368769450, op->size=32, di->imm.addr=-1137 ; disp=0, dispSize=0
    PC:  5368770619 -> 5368770651, op->size=8, di->imm.addr=30 ; disp=0, dispSize=0
    PC:  5368770636 -> 5368770970, op->size=32, di->imm.addr=328 ; disp=0, dispSize=0
    PC:  5368770661 -> 5368769860, op->size=32, di->imm.addr=-807 ; disp=0, dispSize=0
    PC:  5368770671 -> 5368769544, op->size=32, di->imm.addr=-1133 ; disp=0, dispSize=0
    PC:  5368770677 -> 5368769860, op->size=32, di->imm.addr=-822 ; disp=0, dispSize=0
    PC:  5368770686 -> 5368769993, op->size=32, di->imm.addr=-699 ; disp=0, dispSize=0
    PC:  5368770692 -> 5368823151, op->size=32, di->imm.addr=52454 ; disp=0, dispSize=0
    PC:  5368770697 -> 5368771360, op->size=32, di->imm.addr=658 ; disp=0, dispSize=0
    PC:  5368770720 -> 5368769576, op->size=32, di->imm.addr=-1149 ; disp=0, dispSize=0
    PC:  5368770737 -> 5368769773, op->size=32, di->imm.addr=-969 ; disp=0, dispSize=0
    PC:  5368770746 -> 5368769753, op->size=32, di->imm.addr=-999 ; disp=0, dispSize=0
    PC:  5368770758 -> 5368769711, op->size=32, di->imm.addr=-1053 ; disp=0, dispSize=0
    PC:  5368770764 -> 5368769860, op->size=32, di->imm.addr=-909 ; disp=0, dispSize=0
    PC:  5368770773 -> 5368769993, op->size=32, di->imm.addr=-786 ; disp=0, dispSize=0
    PC:  5368770783 -> 5368770101, op->size=32, di->imm.addr=-688 ; disp=0, dispSize=0
    PC:  5368770793 -> 5368769993, op->size=32, di->imm.addr=-806 ; disp=0, dispSize=0
    PC:  5368770799 -> 5368770101, op->size=32, di->imm.addr=-703 ; disp=0, dispSize=0
    PC:  5368770828 -> 5368771360, op->size=32, di->imm.addr=527 ; disp=0, dispSize=0
    PC:  5368770847 -> 5368770828, op->size=8, di->imm.addr=-21 ; disp=0, dispSize=0
    PC:  5368770864 -> 5368770828, op->size=8, di->imm.addr=-38 ; disp=0, dispSize=0
    PC:  5368770882 -> 5368770504, op->size=32, di->imm.addr=-384 ; disp=0, dispSize=0
    PC:  5368770900 -> 5368771360, op->size=32, di->imm.addr=455 ; disp=0, dispSize=0
    PC:  5368770905 -> 5368770504, op->size=32, di->imm.addr=-406 ; disp=0, dispSize=0
    PC:  5368770914 -> 5368770003, op->size=32, di->imm.addr=-917 ; disp=0, dispSize=0
    PC:  5368770920 -> 5368771360, op->size=32, di->imm.addr=435 ; disp=0, dispSize=0
    PC:  5368770931 -> 5368770174, op->size=32, di->imm.addr=-763 ; disp=0, dispSize=0
    PC:  5368770941 -> 5368770036, op->size=32, di->imm.addr=-911 ; disp=0, dispSize=0
    PC:  5368770947 -> 5368823169, op->size=32, di->imm.addr=52217 ; disp=0, dispSize=0
    PC:  5368770959 -> 5368769993, op->size=32, di->imm.addr=-972 ; disp=0, dispSize=0
    PC:  5368770965 -> 5368770769, op->size=32, di->imm.addr=-201 ; disp=0, dispSize=0
    PC:  5368770989 -> 5368770642, op->size=32, di->imm.addr=-353 ; disp=0, dispSize=0
    PC:  5368770997 -> 5368769853, op->size=32, di->imm.addr=-1149 ; disp=0, dispSize=0
    PC:  5368771006 -> 5368769763, op->size=32, di->imm.addr=-1249 ; disp=0, dispSize=0
    PC:  5368771012 -> 5368771360, op->size=32, di->imm.addr=343 ; disp=0, dispSize=0
    PC:  5368771023 -> 5368769544, op->size=32, di->imm.addr=-1485 ; disp=0, dispSize=0
    PC:  5368771033 -> 5368769853, op->size=32, di->imm.addr=-1186 ; disp=0, dispSize=0
    PC:  5368771039 -> 5368823074, op->size=32, di->imm.addr=52030 ; disp=0, dispSize=0
    PC:  5368771212 -> 5368771210, op->size=8, di->imm.addr=-4 ; disp=0, dispSize=0
    PC:  5368771381 -> 5368823236, op->size=32, di->imm.addr=51849 ; disp=0, dispSize=0
    PC:  5368771391 -> 5368771419, op->size=8, di->imm.addr=26 ; disp=0, dispSize=0
    PC:  5368771395 -> 5368771436, op->size=8, di->imm.addr=39 ; disp=0, dispSize=0
    PC:  5368771421 -> 5368771436, op->size=8, di->imm.addr=13 ; disp=0, dispSize=0
    PC:  5368771434 -> 5368771377, op->size=8, di->imm.addr=-59 ; disp=0, dispSize=0
    PC:  5368771446 -> 5368771397, op->size=8, di->imm.addr=-51 ; disp=0, dispSize=0
    PC:  5368771554 -> 5368772121, op->size=32, di->imm.addr=561 ; disp=0, dispSize=0
    PC:  5368771563 -> 5368823274, op->size=32, di->imm.addr=51705 ; disp=0, dispSize=0
    PC:  5368771576 -> 5368823274, op->size=32, di->imm.addr=51692 ; disp=0, dispSize=0
    PC:  5368771631 -> 5368823318, op->size=32, di->imm.addr=51681 ; disp=0, dispSize=0
    PC:  5368771668 -> 5368773248, op->size=32, di->imm.addr=1575 ; disp=0, dispSize=0
    PC:  5368771680 -> 5368823731, op->size=32, di->imm.addr=52045 ; disp=0, dispSize=0
    PC:  5368771688 -> 5368772227, op->size=32, di->imm.addr=533 ; disp=0, dispSize=0
    PC:  5368771699 -> 5368772227, op->size=32, di->imm.addr=522 ; disp=0, dispSize=0
    PC:  5368771724 -> 5368772251, op->size=32, di->imm.addr=521 ; disp=0, dispSize=0
    PC:  5368771737 -> 5368771752, op->size=8, di->imm.addr=13 ; disp=0, dispSize=0
    PC:  5368771741 -> 5368771752, op->size=8, di->imm.addr=9 ; disp=0, dispSize=0
    PC:  5368771746 -> 5368823826, op->size=32, di->imm.addr=52074 ; disp=0, dispSize=0
    PC:  5368771762 -> 5368823838, op->size=32, di->imm.addr=52070 ; disp=0, dispSize=0
    PC:  5368771789 -> 5368771817, op->size=8, di->imm.addr=26 ; disp=0, dispSize=0
    PC:  5368771798 -> 5368771817, op->size=8, di->imm.addr=17 ; disp=0, dispSize=0
    PC:  5368771810 -> 5368771779, op->size=8, di->imm.addr=-33 ; disp=0, dispSize=0
    PC:  5368771812 -> 5368823854, op->size=32, di->imm.addr=52037 ; disp=0, dispSize=0
    PC:  5368771820 -> 5368823854, op->size=32, di->imm.addr=52028 ; disp=0, dispSize=0
    PC:  5368771864 -> 5368771856, op->size=8, di->imm.addr=-10 ; disp=0, dispSize=0
    PC:  5368771878 -> 5368771933, op->size=8, di->imm.addr=53 ; disp=0, dispSize=0
    PC:  5368771911 -> 5368771923, op->size=8, di->imm.addr=10 ; disp=0, dispSize=0
    PC:  5368771921 -> 5368771888, op->size=8, di->imm.addr=-35 ; disp=0, dispSize=0
    PC:  5368771960 -> 5368771952, op->size=8, di->imm.addr=-10 ; disp=0, dispSize=0
    PC:  5368771965 -> 5368772201, op->size=32, di->imm.addr=230 ; disp=0, dispSize=0
    PC:  5368771984 -> 5368823977, op->size=32, di->imm.addr=51987 ; disp=0, dispSize=0
    PC:  5368771994 -> 5368772265, op->size=32, di->imm.addr=265 ; disp=0, dispSize=0
    PC:  5368772021 -> 5368773640, op->size=32, di->imm.addr=1614 ; disp=0, dispSize=0
    PC:  5368772028 -> 5368772074, op->size=8, di->imm.addr=44 ; disp=0, dispSize=0
    PC:  5368772068 -> 5368823986, op->size=32, di->imm.addr=51912 ; disp=0, dispSize=0
    PC:  5368772081 -> 5368772288, op->size=32, di->imm.addr=202 ; disp=0, dispSize=0
    PC:  5368772126 -> 5368823260, op->size=32, di->imm.addr=51128 ; disp=0, dispSize=0
    PC:  5368772158 -> 5368777424, op->size=32, di->imm.addr=5261 ; disp=0, dispSize=0
    PC:  5368772186 -> 5368772176, op->size=8, di->imm.addr=-12 ; disp=0, dispSize=0
    PC:  5368772199 -> 5368772074, op->size=8, di->imm.addr=-127 ; disp=0, dispSize=0
    PC:  5368772203 -> 5368771971, op->size=32, di->imm.addr=-238 ; disp=0, dispSize=0
    PC:  5368772216 -> 5368772074, op->size=32, di->imm.addr=-148 ; disp=0, dispSize=0
    PC:  5368772222 -> 5368823863, op->size=32, di->imm.addr=51636 ; disp=0, dispSize=0
    PC:  5368772246 -> 5368771709, op->size=32, di->imm.addr=-542 ; disp=0, dispSize=0
    PC:  5368772254 -> 5368771730, op->size=32, di->imm.addr=-530 ; disp=0, dispSize=0
    PC:  5368772260 -> 5368823757, op->size=32, di->imm.addr=51492 ; disp=0, dispSize=0
    PC:  5368772276 -> 5368772014, op->size=32, di->imm.addr=-267 ; disp=0, dispSize=0
    PC:  5368772328 -> 5368824026, op->size=32, di->imm.addr=51692 ; disp=0, dispSize=0
    PC:  5368772384 -> 5368824047, op->size=32, di->imm.addr=51657 ; disp=0, dispSize=0
    PC:  5368772442 -> 5368772472, op->size=8, di->imm.addr=28 ; disp=0, dispSize=0
    PC:  5368772452 -> 5368772472, op->size=8, di->imm.addr=18 ; disp=0, dispSize=0
    PC:  5368772465 -> 5368772432, op->size=8, di->imm.addr=-35 ; disp=0, dispSize=0
    PC:  5368772467 -> 5368824100, op->size=32, di->imm.addr=51628 ; disp=0, dispSize=0
    PC:  5368772475 -> 5368824100, op->size=32, di->imm.addr=51619 ; disp=0, dispSize=0
    PC:  5368772515 -> 5368772603, op->size=8, di->imm.addr=86 ; disp=0, dispSize=0
    PC:  5368772557 -> 5368772595, op->size=8, di->imm.addr=36 ; disp=0, dispSize=0
    PC:  5368772563 -> 5368772681, op->size=8, di->imm.addr=116 ; disp=0, dispSize=0
    PC:  5368772585 -> 5368772595, op->size=8, di->imm.addr=8 ; disp=0, dispSize=0
    PC:  5368772593 -> 5368772544, op->size=8, di->imm.addr=-51 ; disp=0, dispSize=0
    PC:  5368772627 -> 5368824228, op->size=32, di->imm.addr=51595 ; disp=0, dispSize=0
    PC:  5368772676 -> 5368773104, op->size=32, di->imm.addr=423 ; disp=0, dispSize=0
    PC:  5368772684 -> 5368772753, op->size=8, di->imm.addr=67 ; disp=0, dispSize=0
    PC:  5368772693 -> 5368773033, op->size=32, di->imm.addr=334 ; disp=0, dispSize=0
    PC:  5368772703 -> 5368772901, op->size=32, di->imm.addr=192 ; disp=0, dispSize=0
    PC:  5368772740 -> 5368778652, op->size=32, di->imm.addr=5907 ; disp=0, dispSize=0
    PC:  5368772751 -> 5368772788, op->size=8, di->imm.addr=35 ; disp=0, dispSize=0
    PC:  5368772771 -> 5368764272, op->size=32, di->imm.addr=-8504 ; disp=0, dispSize=0
    PC:  5368772782 -> 5368773052, op->size=32, di->imm.addr=264 ; disp=0, dispSize=0
    PC:  5368772809 -> 5368772800, op->size=8, di->imm.addr=-11 ; disp=0, dispSize=0
    PC:  5368772819 -> 5368824187, op->size=32, di->imm.addr=51362 ; disp=0, dispSize=0
    PC:  5368772854 -> 5368777424, op->size=32, di->imm.addr=4565 ; disp=0, dispSize=0
    PC:  5368772896 -> 5368772587, op->size=32, di->imm.addr=-314 ; disp=0, dispSize=0
    PC:  5368772908 -> 5368772709, op->size=32, di->imm.addr=-205 ; disp=0, dispSize=0
    PC:  5368772925 -> 5368772587, op->size=32, di->imm.addr=-344 ; disp=0, dispSize=0
    PC:  5368772952 -> 5368772944, op->size=8, di->imm.addr=-10 ; disp=0, dispSize=0
    PC:  5368772956 -> 5368772587, op->size=32, di->imm.addr=-375 ; disp=0, dispSize=0
    PC:  5368772969 -> 5368824109, op->size=32, di->imm.addr=51134 ; disp=0, dispSize=0
    PC:  5368773000 -> 5368777424, op->size=32, di->imm.addr=4419 ; disp=0, dispSize=0
    PC:  5368773028 -> 5368772587, op->size=32, di->imm.addr=-446 ; disp=0, dispSize=0
    PC:  5368773047 -> 5368772889, op->size=32, di->imm.addr=-163 ; disp=0, dispSize=0
    PC:  5368773069 -> 5368773037, op->size=8, di->imm.addr=-34 ; disp=0, dispSize=0
    PC:  5368773087 -> 5368772587, op->size=32, di->imm.addr=-505 ; disp=0, dispSize=0
    PC:  5368773114 -> 5368773204, op->size=8, di->imm.addr=88 ; disp=0, dispSize=0
    PC:  5368773126 -> 5368773204, op->size=8, di->imm.addr=76 ; disp=0, dispSize=0
    PC:  5368773150 -> 5368773199, op->size=8, di->imm.addr=47 ; disp=0, dispSize=0
    PC:  5368773159 -> 5368773209, op->size=8, di->imm.addr=48 ; disp=0, dispSize=0
    PC:  5368773164 -> 5368773231, op->size=8, di->imm.addr=65 ; disp=0, dispSize=0
    PC:  5368773219 -> 5368773152, op->size=8, di->imm.addr=-69 ; disp=0, dispSize=0
    PC:  5368773235 -> 5368773173, op->size=8, di->imm.addr=-64 ; disp=0, dispSize=0
    PC:  5368773317 -> 5368773324, op->size=8, di->imm.addr=5 ; disp=0, dispSize=0
    PC:  5368773389 -> 5368773625, op->size=32, di->imm.addr=230 ; disp=0, dispSize=0
    PC:  5368773400 -> 5368773625, op->size=32, di->imm.addr=219 ; disp=0, dispSize=0
    PC:  5368773436 -> 5368824276, op->size=32, di->imm.addr=50834 ; disp=0, dispSize=0
    PC:  5368773444 -> 5368773554, op->size=8, di->imm.addr=108 ; disp=0, dispSize=0
    PC:  5368773459 -> 5368773476, op->size=8, di->imm.addr=15 ; disp=0, dispSize=0
    PC:  5368773466 -> 5368824385, op->size=32, di->imm.addr=50913 ; disp=0, dispSize=0
    PC:  5368773474 -> 5368773510, op->size=8, di->imm.addr=34 ; disp=0, dispSize=0
    PC:  5368773484 -> 5368824400, op->size=32, di->imm.addr=50910 ; disp=0, dispSize=0
    PC:  5368773506 -> 5368773456, op->size=8, di->imm.addr=-52 ; disp=0, dispSize=0
    PC:  5368773508 -> 5368773554, op->size=8, di->imm.addr=44 ; disp=0, dispSize=0
    PC:  5368773514 -> 5368773476, op->size=8, di->imm.addr=-40 ; disp=0, dispSize=0
    PC:  5368773557 -> 5368773824, op->size=32, di->imm.addr=262 ; disp=0, dispSize=0
    PC:  5368773564 -> 5368773629, op->size=8, di->imm.addr=63 ; disp=0, dispSize=0
    PC:  5368773627 -> 5368773601, op->size=8, di->imm.addr=-28 ; disp=0, dispSize=0
    PC:  5368773632 -> 5368773566, op->size=8, di->imm.addr=-68 ; disp=0, dispSize=0
    PC:  5368773677 -> 5368773699, op->size=8, di->imm.addr=20 ; disp=0, dispSize=0
    PC:  5368773701 -> 5368824512, op->size=32, di->imm.addr=50805 ; disp=0, dispSize=0
    PC:  5368773710 -> 5368773805, op->size=8, di->imm.addr=93 ; disp=0, dispSize=0
    PC:  5368773775 -> 5368773796, op->size=8, di->imm.addr=19 ; disp=0, dispSize=0
    PC:  5368773782 -> 5368824522, op->size=32, di->imm.addr=50734 ; disp=0, dispSize=0
    PC:  5368773794 -> 5368773688, op->size=8, di->imm.addr=-108 ; disp=0, dispSize=0
    PC:  5368773803 -> 5368773688, op->size=8, di->imm.addr=-117 ; disp=0, dispSize=0
    PC:  5368773808 -> 5368773726, op->size=8, di->imm.addr=-84 ; disp=0, dispSize=0
    PC:  5368773815 -> 5368773717, op->size=8, di->imm.addr=-100 ; disp=0, dispSize=0
    PC:  5368773836 -> 5368824589, op->size=32, di->imm.addr=50747 ; disp=0, dispSize=0
    PC:  5368773842 -> 5368773864, op->size=8, di->imm.addr=20 ; disp=0, dispSize=0
    PC:  5368773847 -> 5368773864, op->size=8, di->imm.addr=15 ; disp=0, dispSize=0
    PC:  5368773855 -> 5368824548, op->size=32, di->imm.addr=50687 ; disp=0, dispSize=0
    PC:  5368773866 -> 5368773861, op->size=8, di->imm.addr=-7 ; disp=0, dispSize=0
    PC:  5368773897 -> 5368782544, op->size=32, di->imm.addr=8642 ; disp=0, dispSize=0
    PC:  5368773907 -> 5368824656, op->size=32, di->imm.addr=50743 ; disp=0, dispSize=0
    PC:  5368773974 -> 5368773989, op->size=8, di->imm.addr=13 ; disp=0, dispSize=0
    PC:  5368774000 -> 5368774038, op->size=8, di->imm.addr=36 ; disp=0, dispSize=0
    PC:  5368774036 -> 5368774063, op->size=8, di->imm.addr=25 ; disp=0, dispSize=0
    PC:  5368774041 -> 5368774063, op->size=8, di->imm.addr=20 ; disp=0, dispSize=0
    PC:  5368774066 -> 5368773976, op->size=8, di->imm.addr=-92 ; disp=0, dispSize=0
    PC:  5368774068 -> 5368824750, op->size=32, di->imm.addr=50677 ; disp=0, dispSize=0
    PC:  5368774139 -> 5368774161, op->size=8, di->imm.addr=20 ; disp=0, dispSize=0
    PC:  5368774159 -> 5368774274, op->size=8, di->imm.addr=113 ; disp=0, dispSize=0
    PC:  5368774187 -> 5368774269, op->size=8, di->imm.addr=80 ; disp=0, dispSize=0
    PC:  5368774202 -> 5368774239, op->size=8, di->imm.addr=35 ; disp=0, dispSize=0
    PC:  5368774249 -> 5368774269, op->size=8, di->imm.addr=18 ; disp=0, dispSize=0
    PC:  5368774310 -> 5368774161, op->size=32, di->imm.addr=-155 ; disp=0, dispSize=0
    PC:  5368774316 -> 5368824766, op->size=32, di->imm.addr=50445 ; disp=0, dispSize=0
    PC:  5368774387 -> 5368824828, op->size=32, di->imm.addr=50435 ; disp=0, dispSize=0
    PC:  5368774430 -> 5368774642, op->size=32, di->imm.addr=206 ; disp=0, dispSize=0
    PC:  5368774459 -> 5368824828, op->size=32, di->imm.addr=50363 ; disp=0, dispSize=0
    PC:  5368774489 -> 5368824828, op->size=32, di->imm.addr=50333 ; disp=0, dispSize=0
    PC:  5368774525 -> 5368774642, op->size=8, di->imm.addr=115 ; disp=0, dispSize=0
    PC:  5368774550 -> 5368774635, op->size=8, di->imm.addr=83 ; disp=0, dispSize=0
    PC:  5368774572 -> 5368774603, op->size=8, di->imm.addr=29 ; disp=0, dispSize=0
    PC:  5368774582 -> 5368774603, op->size=8, di->imm.addr=19 ; disp=0, dispSize=0
    PC:  5368774595 -> 5368774565, op->size=8, di->imm.addr=-32 ; disp=0, dispSize=0
    PC:  5368774601 -> 5368774608, op->size=8, di->imm.addr=5 ; disp=0, dispSize=0
    PC:  5368774606 -> 5368774597, op->size=8, di->imm.addr=-11 ; disp=0, dispSize=0
    PC:  5368774638 -> 5368774611, op->size=8, di->imm.addr=-29 ; disp=0, dispSize=0
    PC:  5368774640 -> 5368774608, op->size=8, di->imm.addr=-34 ; disp=0, dispSize=0
    PC:  5368774642 -> 5368886492, op->size=32, di->imm.addr=111845 ; disp=0, dispSize=0
    PC:  5368774714 -> 5368774740, op->size=8, di->imm.addr=24 ; disp=0, dispSize=0
    PC:  5368774747 -> 5368774941, op->size=32, di->imm.addr=188 ; disp=0, dispSize=0
    PC:  5368774771 -> 5368775020, op->size=32, di->imm.addr=243 ; disp=0, dispSize=0
    PC:  5368774795 -> 5368774990, op->size=32, di->imm.addr=189 ; disp=0, dispSize=0
    PC:  5368774819 -> 5368824844, op->size=32, di->imm.addr=50019 ; disp=0, dispSize=0
    PC:  5368774843 -> 5368824855, op->size=32, di->imm.addr=50006 ; disp=0, dispSize=0
    PC:  5368774867 -> 5368775038, op->size=32, di->imm.addr=165 ; disp=0, dispSize=0
    PC:  5368774891 -> 5368774948, op->size=8, di->imm.addr=55 ; disp=0, dispSize=0
    PC:  5368774911 -> 5368824867, op->size=32, di->imm.addr=49950 ; disp=0, dispSize=0
    PC:  5368774935 -> 5368824881, op->size=32, di->imm.addr=49940 ; disp=0, dispSize=0
    PC:  5368774943 -> 5368774719, op->size=32, di->imm.addr=-229 ; disp=0, dispSize=0
    PC:  5368774961 -> 5368785040, op->size=32, di->imm.addr=10074 ; disp=0, dispSize=0
    PC:  5368774979 -> 5368775058, op->size=8, di->imm.addr=77 ; disp=0, dispSize=0
    PC:  5368774985 -> 5368774716, op->size=32, di->imm.addr=-274 ; disp=0, dispSize=0
    PC:  5368775010 -> 5368786168, op->size=32, di->imm.addr=11153 ; disp=0, dispSize=0
    PC:  5368775015 -> 5368774716, op->size=32, di->imm.addr=-304 ; disp=0, dispSize=0
    PC:  5368775028 -> 5368745628, op->size=32, di->imm.addr=-29405 ; disp=0, dispSize=0
    PC:  5368775033 -> 5368774716, op->size=32, di->imm.addr=-322 ; disp=0, dispSize=0
    PC:  5368775051 -> 5368728992, op->size=32, di->imm.addr=-46064 ; disp=0, dispSize=0
    PC:  5368775056 -> 5368774966, op->size=8, di->imm.addr=-92 ; disp=0, dispSize=0
    PC:  5368775058 -> 5368803304, op->size=32, di->imm.addr=28241 ; disp=0, dispSize=0
    PC:  5368775093 -> 5368775132, op->size=8, di->imm.addr=37 ; disp=0, dispSize=0
    PC:  5368775109 -> 5368775151, op->size=8, di->imm.addr=40 ; disp=0, dispSize=0
    PC:  5368775130 -> 5368775163, op->size=8, di->imm.addr=31 ; disp=0, dispSize=0
    PC:  5368775155 -> 5368775111, op->size=8, di->imm.addr=-46 ; disp=0, dispSize=0
    PC:  5368775161 -> 5368775095, op->size=8, di->imm.addr=-68 ; disp=0, dispSize=0
    PC:  5368775166 -> 5368775132, op->size=8, di->imm.addr=-36 ; disp=0, dispSize=0
    PC:  5368775168 -> 5368775157, op->size=8, di->imm.addr=-13 ; disp=0, dispSize=0
    PC:  5368775247 -> 5368780016, op->size=32, di->imm.addr=4764 ; disp=0, dispSize=0
    PC:  5368775258 -> 5368775287, op->size=8, di->imm.addr=27 ; disp=0, dispSize=0
    PC:  5368775272 -> 5368775264, op->size=8, di->imm.addr=-10 ; disp=0, dispSize=0
    PC:  5368775281 -> 5368824906, op->size=32, di->imm.addr=49619 ; disp=0, dispSize=0
    PC:  5368775294 -> 5368775335, op->size=8, di->imm.addr=39 ; disp=0, dispSize=0
    PC:  5368775299 -> 5368824935, op->size=32, di->imm.addr=49630 ; disp=0, dispSize=0
    PC:  5368775329 -> 5368824935, op->size=32, di->imm.addr=49600 ; disp=0, dispSize=0
    PC:  5368775372 -> 5368808506, op->size=32, di->imm.addr=33129 ; disp=0, dispSize=0
    PC:  5368775402 -> 5368759776, op->size=32, di->imm.addr=-15631 ; disp=0, dispSize=0
    PC:  5368775412 -> 5368825012, op->size=32, di->imm.addr=49594 ; disp=0, dispSize=0
    PC:  5368775426 -> 5368754788, op->size=32, di->imm.addr=-20643 ; disp=0, dispSize=0
    PC:  5368775457 -> 5368775479, op->size=8, di->imm.addr=20 ; disp=0, dispSize=0
    PC:  5368775473 -> 5368777170, op->size=32, di->imm.addr=1691 ; disp=0, dispSize=0
    PC:  5368775523 -> 5368786676, op->size=32, di->imm.addr=11148 ; disp=0, dispSize=0
    PC:  5368775546 -> 5368776936, op->size=32, di->imm.addr=1384 ; disp=0, dispSize=0
    PC:  5368775578 -> 5368824961, op->size=32, di->imm.addr=49377 ; disp=0, dispSize=0
    PC:  5368775598 -> 5368824961, op->size=32, di->imm.addr=49357 ; disp=0, dispSize=0
    PC:  5368775612 -> 5368825159, op->size=32, di->imm.addr=49541 ; disp=0, dispSize=0
    PC:  5368775630 -> 5368775645, op->size=8, di->imm.addr=13 ; disp=0, dispSize=0
    PC:  5368775647 -> 5368825159, op->size=32, di->imm.addr=49506 ; disp=0, dispSize=0
    PC:  5368775665 -> 5368775695, op->size=8, di->imm.addr=28 ; disp=0, dispSize=0
    PC:  5368775680 -> 5368775695, op->size=8, di->imm.addr=13 ; disp=0, dispSize=0
    PC:  5368775697 -> 5368825159, op->size=32, di->imm.addr=49456 ; disp=0, dispSize=0
    PC:  5368775708 -> 5368760640, op->size=32, di->imm.addr=-15073 ; disp=0, dispSize=0
    PC:  5368775719 -> 5368825012, op->size=32, di->imm.addr=49287 ; disp=0, dispSize=0
    PC:  5368775755 -> 5368777424, op->size=32, di->imm.addr=1664 ; disp=0, dispSize=0
    PC:  5368775806 -> 5368777200, op->size=32, di->imm.addr=1389 ; disp=0, dispSize=0
    PC:  5368775824 -> 5368784316, op->size=32, di->imm.addr=8487 ; disp=0, dispSize=0
    PC:  5368775831 -> 5368825032, op->size=32, di->imm.addr=49195 ; disp=0, dispSize=0
    PC:  5368775840 -> 5368781632, op->size=32, di->imm.addr=5787 ; disp=0, dispSize=0
